* Konfiguration
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit einem evolutionären Algorithmus. Default: 500
? sa.population_size=100
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=2000
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=867
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=80
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
?use_random_streetnames=false
*?use_random_streetnames=true
*
* Ladestationen
* Definiert, nach welchem Verfahren die Ladestationen festgelegt werden.
* no_charging_stations: 	Es wird ein VSP für konventionelle Fahrzeuge gelöst. Keine Ladestationen & unbegrenzte Batteriekapazität.
* random_stops:				Zufällig ausgewählte Haltestellen werden zu Ladestationen (prozentualer Anteil: charging_station_ratio).
* veh_capacity_at_stops: 	Jede Haltestelle mit einer VehCapacityForCharging > 0 wird zu Ladestation.
* veh_type_entry:			Jede Haltestelle mit einem Eintrag im Block VEHTYPETOCHARGINGSTATION wird zu Ladestation.
*?charging_station_detection_mode=no_charging_stations
?charging_station_detection_mode=random_stops
*?charging_station_detection_mode=veh_capacity_at_stops
*?charging_station_detection_mode=veh_type_entry
*
* Anteil der Ladestationen
* Prozentualer Anteil von Ladestationen an der Gesamtanzahl der Bushaltestellen im Bereich 0-100. Nur relevant, wenn 
* 'charging_station_detection_mode' gleich 'random' ist. Default: 10%
* 0:   Über die Depots hinaus gibt es keine Ladestationen.
* 100: Jede Bushaltestelle ist auch eine Ladestation.
?charging_station_ratio=10
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging;chargeColumn;fastCharge
6127;7;50411;21931;000:11:43:00;000:12:22:00;0;60;1;0;0;11902;1;1;-
6129;6;48401;90054;000:13:15:00;000:13:24:00;0;60;1;0;0;2226;1;1;-
6130;14;90054;31141;000:13:28:00;000:13:52:00;0;60;1;0;0;8566;1;1;-
7241;3;30901;10471;000:05:49:00;000:06:27:00;0;60;1;0;0;10443;1;1;-
7242;3;10471;30901;000:06:28:00;000:07:09:00;0;60;1;0;0;10503;1;1;-
7244;3;30901;10471;000:07:19:00;000:07:57:00;0;60;1;0;0;10443;1;1;-
7245;3;10471;30901;000:07:58:00;000:08:39:00;0;60;1;0;0;10503;1;1;-
7247;3;30901;10471;000:08:49:00;000:09:27:00;0;60;1;0;0;10443;1;1;-
7248;3;10471;30901;000:09:28:00;000:10:09:00;0;60;1;0;0;10503;1;1;-
7250;3;30901;10471;000:10:19:00;000:10:57:00;0;60;1;0;0;10443;1;1;-
7251;3;10471;30901;000:10:58:00;000:11:39:00;0;60;1;0;0;10503;1;1;-
7253;3;30901;10471;000:11:49:00;000:12:27:00;0;60;1;0;0;10443;1;1;-
7254;3;10471;30901;000:12:28:00;000:13:09:00;0;60;1;0;0;10503;1;1;-
7256;3;30901;10471;000:13:19:00;000:13:57:00;0;60;1;0;0;10443;1;1;-
7257;3;10471;30901;000:13:58:00;000:14:39:00;0;60;1;0;0;10503;1;1;-
7259;3;30901;10471;000:14:49:00;000:15:27:00;0;60;1;0;0;10443;1;1;-
7260;3;10471;30901;000:15:28:00;000:16:09:00;0;60;1;0;0;10503;1;1;-
7262;3;30901;10471;000:16:19:00;000:16:57:00;0;60;1;0;0;10443;1;1;-
7263;3;10471;30901;000:16:58:00;000:17:39:00;0;60;1;0;0;10503;1;1;-
7265;3;30901;10471;000:17:49:00;000:18:27:00;0;60;1;0;0;10443;1;1;-
7266;3;10471;30901;000:18:28:00;000:19:09:00;0;60;1;0;0;10503;1;1;-
7268;3;30901;10471;000:19:19:00;000:19:57:00;0;60;1;0;0;10443;1;1;-
6984;14;11101;31141;000:05:46:00;000:06:37:00;0;60;1;0;0;16014;1;1;-
6985;14;31141;11101;000:06:50:00;000:07:39:00;0;60;1;0;0;15733;1;1;-
6986;14;11101;31141;000:07:46:00;000:08:37:00;0;60;1;0;0;16014;1;1;-
6987;14;31141;11101;000:08:50:00;000:09:39:00;0;60;1;0;0;15733;1;1;-
6988;14;11101;31141;000:09:46:00;000:10:37:00;0;60;1;0;0;16014;1;1;-
6989;14;31141;11101;000:10:50:00;000:11:39:00;0;60;1;0;0;15733;1;1;-
6990;14;11101;31141;000:11:46:00;000:12:37:00;0;60;1;0;0;16014;1;1;-
6991;14;31141;11101;000:12:50:00;000:13:39:00;0;60;1;0;0;15733;1;1;-
6992;14;11101;31141;000:13:46:00;000:14:37:00;0;60;1;0;0;16014;1;1;-
6993;14;31141;11101;000:14:50:00;000:15:39:00;0;60;1;0;0;15733;1;1;-
6994;14;11101;31141;000:15:46:00;000:16:37:00;0;60;1;0;0;16014;1;1;-
6995;14;31141;11101;000:16:50:00;000:17:39:00;0;60;1;0;0;15733;1;1;-
6996;14;11101;31141;000:17:46:00;000:18:37:00;0;60;1;0;0;16014;1;1;-
6997;14;31141;11101;000:18:50:00;000:19:39:00;0;60;1;0;0;15733;1;1;-
6313;8;90002;30351;000:05:51:00;000:06:29:00;0;60;1;0;0;10166;1;1;-
6314;8;30351;90002;000:06:33:00;000:07:14:00;0;60;1;0;0;10781;1;1;-
6315;8;90002;30351;000:07:21:00;000:07:59:00;0;60;1;0;0;10166;1;1;-
6316;8;30351;90002;000:08:03:00;000:08:44:00;0;60;1;0;0;10781;1;1;-
6317;8;90002;30351;000:08:51:00;000:09:29:00;0;60;1;0;0;10166;1;1;-
6318;8;30351;90002;000:09:33:00;000:10:14:00;0;60;1;0;0;10781;1;1;-
6319;8;90002;30351;000:10:21:00;000:10:59:00;0;60;1;0;0;10166;1;1;-
6320;8;30351;90002;000:11:03:00;000:11:44:00;0;60;1;0;0;10781;1;1;-
6321;8;90002;30351;000:11:51:00;000:12:29:00;0;60;1;0;0;10166;1;1;-
6322;8;30351;90002;000:12:33:00;000:13:14:00;0;60;1;0;0;10781;1;1;-
6323;8;90002;30351;000:13:21:00;000:13:59:00;0;60;1;0;0;10166;1;1;-
6324;8;30351;90002;000:14:03:00;000:14:44:00;0;60;1;0;0;10781;1;1;-
6325;8;90002;30351;000:14:51:00;000:15:29:00;0;60;1;0;0;10166;1;1;-
6326;8;30351;90002;000:15:33:00;000:16:14:00;0;60;1;0;0;10781;1;1;-
6327;8;90002;30351;000:16:21:00;000:16:59:00;0;60;1;0;0;10166;1;1;-
6328;8;30351;90002;000:17:03:00;000:17:44:00;0;60;1;0;0;10781;1;1;-
6329;8;90002;30351;000:17:51:00;000:18:29:00;0;60;1;0;0;10166;1;1;-
6330;8;30351;90002;000:18:33:00;000:19:14:00;0;60;1;0;0;10781;1;1;-
6332;14;11101;31141;000:19:56:00;000:20:41:00;0;60;1;0;0;16447;1;1;-
6333;14;31141;11101;000:20:51:00;000:21:38:00;0;60;1;0;0;16155;1;1;-
6334;14;11101;31141;000:21:56:00;000:22:41:00;0;60;1;0;0;16447;1;1;-
6335;14;31141;11101;000:22:51:00;000:23:38:00;0;60;1;0;0;16155;1;1;-
7000;14;31141;11101;000:05:50:00;000:06:39:00;0;60;1;0;0;15733;1;1;-
7001;14;11101;31141;000:06:46:00;000:07:37:00;0;60;1;0;0;16014;1;1;-
7002;14;31141;11101;000:07:50:00;000:08:39:00;0;60;1;0;0;15733;1;1;-
7003;14;11101;31141;000:08:46:00;000:09:37:00;0;60;1;0;0;16014;1;1;-
7004;14;31141;11101;000:09:50:00;000:10:39:00;0;60;1;0;0;15733;1;1;-
7005;14;11101;31141;000:10:46:00;000:11:37:00;0;60;1;0;0;16014;1;1;-
7006;14;31141;11101;000:11:50:00;000:12:39:00;0;60;1;0;0;15733;1;1;-
7007;14;11101;31141;000:12:46:00;000:13:37:00;0;60;1;0;0;16014;1;1;-
7008;14;31141;11101;000:13:50:00;000:14:39:00;0;60;1;0;0;15733;1;1;-
7009;14;11101;31141;000:14:46:00;000:15:37:00;0;60;1;0;0;16014;1;1;-
7010;14;31141;11101;000:15:50:00;000:16:39:00;0;60;1;0;0;15733;1;1;-
7011;14;11101;31141;000:16:46:00;000:17:37:00;0;60;1;0;0;16014;1;1;-
7012;14;31141;11101;000:17:50:00;000:18:39:00;0;60;1;0;0;15733;1;1;-
7013;14;11101;31141;000:18:46:00;000:19:37:00;0;60;1;0;0;16014;1;1;-
5584;1;20901;50411;000:05:55:00;000:06:33:00;0;60;1;0;0;10819;1;1;-
5586;1;50411;20901;000:06:39:00;000:07:19:00;0;60;1;0;0;11057;1;1;-
5587;1;20901;50411;000:07:25:00;000:08:03:00;0;60;1;0;0;10819;1;1;-
5589;1;50411;20901;000:08:09:00;000:08:49:00;0;60;1;0;0;11057;1;1;-
5590;1;20901;50411;000:08:55:00;000:09:33:00;0;60;1;0;0;10819;1;1;-
5592;1;50411;20901;000:09:39:00;000:10:19:00;0;60;1;0;0;11057;1;1;-
5593;1;20901;50411;000:10:25:00;000:11:03:00;0;60;1;0;0;10819;1;1;-
5595;1;50411;20901;000:11:09:00;000:11:49:00;0;60;1;0;0;11057;1;1;-
5596;1;20901;50411;000:11:55:00;000:12:33:00;0;60;1;0;0;10819;1;1;-
5598;1;50411;20901;000:12:39:00;000:13:19:00;0;60;1;0;0;11057;1;1;-
5599;1;20901;50411;000:13:25:00;000:14:03:00;0;60;1;0;0;10819;1;1;-
5601;1;50411;20901;000:14:09:00;000:14:49:00;0;60;1;0;0;11057;1;1;-
5602;1;20901;50411;000:14:55:00;000:15:33:00;0;60;1;0;0;10819;1;1;-
5604;1;50411;20901;000:15:39:00;000:16:19:00;0;60;1;0;0;11057;1;1;-
5605;1;20901;50411;000:16:25:00;000:17:03:00;0;60;1;0;0;10819;1;1;-
5607;1;50411;20901;000:17:09:00;000:17:49:00;0;60;1;0;0;11057;1;1;-
5608;1;20901;50411;000:17:55:00;000:18:33:00;0;60;1;0;0;10819;1;1;-
5610;1;50411;20901;000:18:39:00;000:19:19:00;0;60;1;0;0;11057;1;1;-
5611;1;20901;50411;000:19:25:00;000:20:03:00;0;60;1;0;0;10819;1;1;-
5868;5;10861;40591;000:05:56:00;000:06:51:00;0;60;1;0;0;16602;1;1;-
5869;5;40591;10861;000:06:59:00;000:07:50:00;0;60;1;0;0;16078;1;1;-
5870;5;10861;40591;000:07:56:00;000:08:51:00;0;60;1;0;0;16602;1;1;-
5871;5;40591;10861;000:08:59:00;000:09:50:00;0;60;1;0;0;16078;1;1;-
5872;5;10861;40591;000:09:56:00;000:10:51:00;0;60;1;0;0;16602;1;1;-
5873;5;40591;10861;000:10:59:00;000:11:50:00;0;60;1;0;0;16078;1;1;-
5874;5;10861;40591;000:11:56:00;000:12:51:00;0;60;1;0;0;16602;1;1;-
5875;5;40591;10861;000:12:59:00;000:13:50:00;0;60;1;0;0;16078;1;1;-
5876;5;10861;40591;000:13:56:00;000:14:51:00;0;60;1;0;0;16602;1;1;-
5877;5;40591;10861;000:14:59:00;000:15:50:00;0;60;1;0;0;16078;1;1;-
5878;5;10861;40591;000:15:56:00;000:16:51:00;0;60;1;0;0;16602;1;1;-
5879;5;40591;10861;000:16:58:00;000:17:49:00;0;60;1;0;0;16078;1;1;-
5880;5;10861;40591;000:17:56:00;000:18:51:00;0;60;1;0;0;16602;1;1;-
5881;5;40591;10861;000:18:58:00;000:19:49:00;0;60;1;0;0;16078;1;1;-
6804;12;60501;20901;000:07:13:00;000:07:55:00;0;60;1;0;0;15237;1;1;-
6495;9;10241;40321;000:06:00:00;000:06:28:00;0;60;1;0;0;7294;1;1;-
6497;12;60501;20901;000:06:43:00;000:07:25:00;0;60;1;0;0;15237;1;1;-
6498;12;20901;60501;000:07:29:00;000:08:17:00;0;60;1;0;0;14983;1;1;-
6499;12;60501;20901;000:08:43:00;000:09:25:00;0;60;1;0;0;15237;1;1;-
6500;12;20901;60501;000:09:29:00;000:10:17:00;0;60;1;0;0;14983;1;1;-
6501;12;60501;20901;000:10:43:00;000:11:25:00;0;60;1;0;0;15237;1;1;-
6502;12;20901;60501;000:11:29:00;000:12:17:00;0;60;1;0;0;14983;1;1;-
6503;12;60501;20901;000:12:43:00;000:13:25:00;0;60;1;0;0;15237;1;1;-
6504;12;20901;60501;000:13:29:00;000:14:17:00;0;60;1;0;0;14983;1;1;-
6505;12;60501;20901;000:14:43:00;000:15:25:00;0;60;1;0;0;15237;1;1;-
6506;12;20901;60501;000:15:29:00;000:16:17:00;0;60;1;0;0;14983;1;1;-
6507;12;60501;20901;000:16:43:00;000:17:25:00;0;60;1;0;0;15237;1;1;-
6508;12;20901;60501;000:17:29:00;000:18:17:00;0;60;1;0;0;14983;1;1;-
6509;12;60501;20901;000:18:43:00;000:19:25:00;0;60;1;0;0;15237;1;1;-
6510;12;20901;60501;000:19:29:00;000:20:17:00;0;60;1;0;0;14983;1;1;-
7200;2;30901;80001;000:05:34:00;000:05:56:00;0;60;1;0;0;7063;1;1;-
7201;10;80001;40621;000:06:01:00;000:06:38:00;0;60;1;0;0;13145;1;1;-
7202;10;40621;80004;000:06:43:00;000:07:18:00;0;60;1;0;0;12411;1;1;-
7204;9;80001;40401;000:07:23:00;000:07:40:00;0;60;1;0;0;3720;1;1;-
6338;8;30351;90002;000:06:03:00;000:06:44:00;0;60;1;0;0;10781;1;1;-
6339;8;90002;30351;000:06:51:00;000:07:29:00;0;60;1;0;0;10166;1;1;-
6340;8;30351;90002;000:07:33:00;000:08:14:00;0;60;1;0;0;10781;1;1;-
6341;8;90002;30351;000:08:21:00;000:08:59:00;0;60;1;0;0;10166;1;1;-
6342;8;30351;90002;000:09:03:00;000:09:44:00;0;60;1;0;0;10781;1;1;-
6343;8;90002;30351;000:09:51:00;000:10:29:00;0;60;1;0;0;10166;1;1;-
6344;8;30351;90002;000:10:33:00;000:11:14:00;0;60;1;0;0;10781;1;1;-
6345;8;90002;30351;000:11:21:00;000:11:59:00;0;60;1;0;0;10166;1;1;-
6346;8;30351;90002;000:12:03:00;000:12:44:00;0;60;1;0;0;10781;1;1;-
6348;13;50021;90054;000:13:09:00;000:13:15:00;0;60;1;0;0;1406;1;1;-
6349;3;90054;30901;000:13:18:00;000:13:37:00;0;60;1;0;0;5559;1;1;-
5783;4;60501;10463;000:06:04:00;000:06:48:00;0;60;1;0;0;12254;1;1;-
5785;4;10463;60501;000:07:09:00;000:07:58:00;0;60;1;0;0;12487;1;1;-
5786;4;60501;10463;000:08:04:00;000:08:48:00;0;60;1;0;0;12254;1;1;-
5788;4;10463;60501;000:09:09:00;000:09:58:00;0;60;1;0;0;12487;1;1;-
5789;4;60501;10463;000:10:04:00;000:10:48:00;0;60;1;0;0;12254;1;1;-
5791;4;10463;60501;000:11:09:00;000:11:58:00;0;60;1;0;0;12487;1;1;-
5792;4;60501;10463;000:12:04:00;000:12:48:00;0;60;1;0;0;12254;1;1;-
5794;14;60021;90030;000:13:13:00;000:13:19:00;0;60;1;0;0;967;1;1;-
5795;2;90030;30901;000:13:20:00;000:13:40:00;0;60;1;0;0;5343;1;1;-
5797;14;31041;31141;000:13:46:00;000:13:55:00;0;60;1;0;0;2339;1;1;-
6133;7;21931;50411;000:05:59:00;000:06:38:00;0;60;1;0;0;11434;1;1;-
6135;7;50411;21931;000:06:43:00;000:07:22:00;0;60;1;0;0;11902;1;1;-
6137;7;21931;50411;000:07:29:00;000:08:08:00;0;60;1;0;0;11434;1;1;-
6139;7;50411;21931;000:08:13:00;000:08:52:00;0;60;1;0;0;11902;1;1;-
6141;7;21931;50411;000:08:59:00;000:09:38:00;0;60;1;0;0;11434;1;1;-
6143;7;50411;21931;000:09:43:00;000:10:22:00;0;60;1;0;0;11902;1;1;-
6145;7;21931;50411;000:10:29:00;000:11:08:00;0;60;1;0;0;11434;1;1;-
6147;7;50411;21931;000:11:13:00;000:11:52:00;0;60;1;0;0;11902;1;1;-
6149;7;21931;50411;000:11:59:00;000:12:38:00;0;60;1;0;0;11434;1;1;-
6151;7;50411;21931;000:12:43:00;000:13:22:00;0;60;1;0;0;11902;1;1;-
6153;7;21931;50411;000:13:29:00;000:14:08:00;0;60;1;0;0;11434;1;1;-
6155;7;50411;21931;000:14:13:00;000:14:52:00;0;60;1;0;0;11902;1;1;-
6157;7;21931;50411;000:14:59:00;000:15:38:00;0;60;1;0;0;11434;1;1;-
6159;7;50411;21931;000:15:43:00;000:16:22:00;0;60;1;0;0;11902;1;1;-
6161;7;21931;50411;000:16:29:00;000:17:08:00;0;60;1;0;0;11434;1;1;-
6163;7;50411;21931;000:17:13:00;000:17:52:00;0;60;1;0;0;11902;1;1;-
6165;7;21931;50411;000:17:59:00;000:18:38:00;0;60;1;0;0;11434;1;1;-
6167;7;50411;21931;000:18:43:00;000:19:22:00;0;60;1;0;0;11902;1;1;-
6169;1;21931;50411;000:19:52:00;000:20:31:00;0;60;1;0;0;11892;1;1;-
6171;1;50411;20901;000:20:36:00;000:21:10:00;0;60;1;0;0;11057;1;1;-
6172;1;20901;50411;000:21:25:00;000:22:01:00;0;60;1;0;0;10819;1;1;-
6174;1;50411;21931;000:22:06:00;000:22:43:00;0;60;1;0;0;12064;1;1;-
6176;1;21931;50411;000:22:52:00;000:23:31:00;0;60;1;0;0;11892;1;1;-
6178;1;50411;21931;000:23:36:00;001:00:13:00;0;60;1;0;0;12064;1;1;-
6352;8;90002;30581;000:06:06:00;000:06:45:00;0;60;1;0;0;10798;1;1;-
6353;8;30581;90002;000:06:48:00;000:07:29:00;0;60;1;0;0;10884;1;1;-
6354;8;90002;30581;000:07:36:00;000:08:15:00;0;60;1;0;0;10798;1;1;-
6355;8;30581;90002;000:08:18:00;000:08:59:00;0;60;1;0;0;10884;1;1;-
6356;8;90002;30581;000:09:06:00;000:09:45:00;0;60;1;0;0;10798;1;1;-
6357;8;30581;90002;000:09:48:00;000:10:29:00;0;60;1;0;0;10884;1;1;-
6358;8;90002;30581;000:10:36:00;000:11:15:00;0;60;1;0;0;10798;1;1;-
6359;8;30581;90002;000:11:18:00;000:11:59:00;0;60;1;0;0;10884;1;1;-
6864;13;60351;21871;000:06:07:00;000:07:02:00;0;60;1;0;0;17466;1;1;-
6866;13;21871;60351;000:07:08:00;000:08:01:00;0;60;1;0;0;17208;1;1;-
6867;13;60351;10463;000:08:07:00;000:08:58:00;0;60;1;0;0;16976;1;1;-
6868;13;10463;60351;000:09:09:00;000:10:01:00;0;60;1;0;0;16369;1;1;-
6869;13;60351;10463;000:10:07:00;000:10:58:00;0;60;1;0;0;16976;1;1;-
6870;13;10463;60351;000:11:09:00;000:12:01:00;0;60;1;0;0;16369;1;1;-
6871;13;60351;10463;000:12:07:00;000:12:58:00;0;60;1;0;0;16976;1;1;-
5614;1;50411;20901;000:06:09:00;000:06:49:00;0;60;1;0;0;11057;1;1;-
5615;1;20901;50411;000:06:55:00;000:07:33:00;0;60;1;0;0;10819;1;1;-
5617;1;50411;20901;000:07:39:00;000:08:19:00;0;60;1;0;0;11057;1;1;-
5618;1;20901;50411;000:08:25:00;000:09:03:00;0;60;1;0;0;10819;1;1;-
5620;1;50411;20901;000:09:09:00;000:09:49:00;0;60;1;0;0;11057;1;1;-
5621;1;20901;50411;000:09:55:00;000:10:33:00;0;60;1;0;0;10819;1;1;-
5623;1;50411;20901;000:10:39:00;000:11:19:00;0;60;1;0;0;11057;1;1;-
5624;1;20901;50411;000:11:25:00;000:12:03:00;0;60;1;0;0;10819;1;1;-
5626;1;50411;20901;000:12:09:00;000:12:49:00;0;60;1;0;0;11057;1;1;-
5628;5;30422;10861;000:13:12:00;000:13:49:00;0;60;1;0;0;10993;1;1;-
5631;1;20901;50411;000:06:10:00;000:06:48:00;0;60;1;0;0;10819;1;1;-
5633;1;50411;20901;000:06:54:00;000:07:34:00;0;60;1;0;0;11057;1;1;-
5634;1;20901;50411;000:07:40:00;000:08:18:00;0;60;1;0;0;10819;1;1;-
5636;1;50411;20901;000:08:24:00;000:09:04:00;0;60;1;0;0;11057;1;1;-
5637;1;20901;50411;000:09:10:00;000:09:48:00;0;60;1;0;0;10819;1;1;-
5639;1;50411;20901;000:09:54:00;000:10:34:00;0;60;1;0;0;11057;1;1;-
5640;1;20901;50411;000:10:40:00;000:11:18:00;0;60;1;0;0;10819;1;1;-
5642;1;50411;20901;000:11:24:00;000:12:04:00;0;60;1;0;0;11057;1;1;-
5643;1;20901;50411;000:12:10:00;000:12:48:00;0;60;1;0;0;10819;1;1;-
5645;1;50411;20901;000:12:54:00;000:13:34:00;0;60;1;0;0;11057;1;1;-
7271;3;10491;10871;000:07:02:00;000:07:07:00;0;0;1;0;0;1175;1;1;-
7272;4;10871;60631;000:07:07:00;000:07:30:00;0;60;1;0;0;5904;1;1;-
7274;1;60141;68621;000:07:34:00;000:07:38:00;0;60;1;0;0;1360;1;1;-
7276;5;10611;10641;000:08:16:00;000:08:22:00;0;60;1;0;0;1091;1;1;-
7277;5;10641;40591;000:08:27:00;000:09:21:00;0;60;1;0;0;14815;1;1;-
7278;5;40591;10641;000:09:29:00;000:10:22:00;0;60;1;0;0;15378;1;1;-
7279;5;10641;40591;000:10:27:00;000:11:21:00;0;60;1;0;0;14815;1;1;-
7280;5;40591;10641;000:11:29:00;000:12:22:00;0;60;1;0;0;15378;1;1;-
7281;5;10641;40591;000:12:27:00;000:13:21:00;0;60;1;0;0;14815;1;1;-
7282;5;40591;10641;000:13:29:00;000:14:22:00;0;60;1;0;0;15378;1;1;-
7283;5;10641;40591;000:14:27:00;000:15:21:00;0;60;1;0;0;14815;1;1;-
7284;5;40591;10641;000:15:29:00;000:16:22:00;0;60;1;0;0;15378;1;1;-
7285;5;10641;40591;000:16:27:00;000:17:21:00;0;60;1;0;0;14815;1;1;-
7286;5;40591;10641;000:17:28:00;000:18:21:00;0;60;1;0;0;15378;1;1;-
7287;5;10641;40591;000:18:27:00;000:19:21:00;0;60;1;0;0;14815;1;1;-
7288;5;40591;10641;000:19:28:00;000:20:21:00;0;60;1;0;0;15378;1;1;-
6362;8;30561;30581;000:06:14:00;000:06:18:00;0;0;1;0;0;690;1;1;-
6363;8;30581;90002;000:06:18:00;000:06:59:00;0;60;1;0;0;10884;1;1;-
6364;8;90002;30581;000:07:06:00;000:07:45:00;0;60;1;0;0;10798;1;1;-
6365;8;30581;90002;000:07:48:00;000:08:29:00;0;60;1;0;0;10884;1;1;-
6366;8;90002;30581;000:08:36:00;000:09:15:00;0;60;1;0;0;10798;1;1;-
6367;8;30581;90002;000:09:18:00;000:09:59:00;0;60;1;0;0;10884;1;1;-
6368;8;90002;30581;000:10:06:00;000:10:45:00;0;60;1;0;0;10798;1;1;-
6369;8;30581;90002;000:10:48:00;000:11:29:00;0;60;1;0;0;10884;1;1;-
6370;8;90002;30581;000:11:36:00;000:12:15:00;0;60;1;0;0;10798;1;1;-
6371;8;30581;90002;000:12:18:00;000:12:59:00;0;60;1;0;0;10884;1;1;-
6373;1;20081;90061;000:13:14:00;000:13:19:00;0;60;1;0;0;1122;1;1;-
6375;13;90060;21871;000:13:20:00;000:13:56:00;0;60;1;0;0;12381;1;1;-
6181;7;50411;21931;000:06:13:00;000:06:52:00;0;60;1;0;0;11902;1;1;-
6183;7;21931;50411;000:06:59:00;000:07:38:00;0;60;1;0;0;11434;1;1;-
6185;7;50411;21931;000:07:43:00;000:08:22:00;0;60;1;0;0;11902;1;1;-
6187;7;21931;50411;000:08:29:00;000:09:08:00;0;60;1;0;0;11434;1;1;-
6189;7;50411;21931;000:09:13:00;000:09:52:00;0;60;1;0;0;11902;1;1;-
6191;7;21931;50411;000:09:59:00;000:10:38:00;0;60;1;0;0;11434;1;1;-
6193;7;50411;21931;000:10:43:00;000:11:22:00;0;60;1;0;0;11902;1;1;-
6195;7;21931;50411;000:11:29:00;000:12:08:00;0;60;1;0;0;11434;1;1;-
6197;7;50411;21931;000:12:13:00;000:12:52:00;0;60;1;0;0;11902;1;1;-
6199;1;20081;50411;000:13:05:00;000:13:32:00;0;60;1;0;0;7381;1;1;-
6201;7;50411;21931;000:13:43:00;000:14:22:00;0;60;1;0;0;11902;1;1;-
6203;7;21931;50411;000:14:29:00;000:15:08:00;0;60;1;0;0;11434;1;1;-
6205;7;50411;21931;000:15:13:00;000:15:52:00;0;60;1;0;0;11902;1;1;-
6207;7;21931;50411;000:15:59:00;000:16:38:00;0;60;1;0;0;11434;1;1;-
6209;7;50411;21931;000:16:43:00;000:17:22:00;0;60;1;0;0;11902;1;1;-
6211;7;21931;50411;000:17:29:00;000:18:08:00;0;60;1;0;0;11434;1;1;-
6213;7;50411;21931;000:18:13:00;000:18:52:00;0;60;1;0;0;11902;1;1;-
6215;7;21931;50411;000:18:59:00;000:19:38:00;0;60;1;0;0;11434;1;1;-
6217;1;50411;21931;000:20:06:00;000:20:43:00;0;60;1;0;0;12064;1;1;-
6219;1;21931;50411;000:20:52:00;000:21:31:00;0;60;1;0;0;11892;1;1;-
6221;1;50411;20901;000:21:36:00;000:22:10:00;0;60;1;0;0;11057;1;1;-
6222;1;20901;50411;000:22:25:00;000:23:01:00;0;60;1;0;0;10819;1;1;-
6224;1;50411;21931;000:23:06:00;000:23:43:00;0;60;1;0;0;12064;1;1;-
6513;9;40321;10241;000:06:18:00;000:06:42:00;0;60;1;0;0;6704;1;1;-
6514;9;10241;40321;000:06:45:00;000:07:13:00;0;60;1;0;0;7294;1;1;-
6515;9;40321;10241;000:07:18:00;000:07:42:00;0;60;1;0;0;6704;1;1;-
6516;9;10241;40321;000:07:45:00;000:08:13:00;0;60;1;0;0;7294;1;1;-
6517;9;40321;10241;000:08:18:00;000:08:42:00;0;60;1;0;0;6704;1;1;-
6518;9;10241;40321;000:08:45:00;000:09:13:00;0;60;1;0;0;7294;1;1;-
6519;9;40321;10241;000:09:18:00;000:09:42:00;0;60;1;0;0;6704;1;1;-
6520;9;10241;40321;000:09:45:00;000:10:13:00;0;60;1;0;0;7294;1;1;-
6521;9;40321;10241;000:10:18:00;000:10:42:00;0;60;1;0;0;6704;1;1;-
6522;9;10241;40321;000:10:45:00;000:11:13:00;0;60;1;0;0;7294;1;1;-
6523;9;40321;10241;000:11:18:00;000:11:42:00;0;60;1;0;0;6704;1;1;-
6524;9;10241;40321;000:11:45:00;000:12:13:00;0;60;1;0;0;7294;1;1;-
6525;9;40321;10241;000:12:18:00;000:12:42:00;0;60;1;0;0;6704;1;1;-
6526;9;10241;40321;000:12:45:00;000:13:13:00;0;60;1;0;0;7294;1;1;-
6527;9;40321;10241;000:13:18:00;000:13:42:00;0;60;1;0;0;6704;1;1;-
7291;3;30901;10471;000:06:19:00;000:06:57:00;0;60;1;0;0;10443;1;1;-
7292;3;10471;30901;000:06:58:00;000:07:39:00;0;60;1;0;0;10503;1;1;-
7294;3;30901;10471;000:07:49:00;000:08:27:00;0;60;1;0;0;10443;1;1;-
7295;3;10471;30901;000:08:28:00;000:09:09:00;0;60;1;0;0;10503;1;1;-
7297;3;30901;10471;000:09:19:00;000:09:57:00;0;60;1;0;0;10443;1;1;-
7298;3;10471;30901;000:09:58:00;000:10:39:00;0;60;1;0;0;10503;1;1;-
